participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
dafa,S1,R1,lift,49324,0.5717,0.0233,-0.0486,21.7839,-55.4896,-40.4115
dafa,S1,R1,lift,49334,0.5751,0.0241,-0.048,24.6832,-62.9937,-39.2579
dafa,S1,R1,lift,49344,0.578,0.0249,-0.0474,27.5047,-71.746,-38.0398
dafa,S1,R1,lift,49354,0.5805,0.0257,-0.047,30.3504,-81.1531,-36.4389
dafa,S1,R1,lift,49364,0.5824,0.0265,-0.0466,33.2807,-90.3558,-34.4245
dafa,S1,R1,lift,49374,0.5839,0.0273,-0.0463,36.3193,-98.1584,-31.9364
dafa,S1,R1,lift,49384,0.5851,0.028,-0.0461,39.3871,-103.401,-28.7726
dafa,S1,R1,lift,49394,0.586,0.0284,-0.046,42.4015,-105.8428,-24.6332
dafa,S1,R1,lift,49404,0.5869,0.0286,-0.0458,45.1773,-106.0244,-19.9955
dafa,S1,R1,lift,49414,0.5877,0.0286,-0.0457,47.5594,-105.017,-15.353
dafa,S1,R1,lift,49424,0.5886,0.0286,-0.0456,49.5393,-103.8169,-11.1856
dafa,S1,R1,lift,49434,0.5893,0.0287,-0.0456,50.8495,-103.1857,-7.6003
dafa,S1,R1,lift,49444,0.5898,0.0288,-0.0456,51.374,-103.3618,-3.9626
dafa,S1,R1,lift,49454,0.5901,0.0288,-0.0456,51.1679,-104.1601,-0.0827
dafa,S1,R1,lift,49464,0.5903,0.0288,-0.0458,50.4405,-105.4488,4.0355
dafa,S1,R1,lift,49474,0.5903,0.0289,-0.0459,49.3337,-107.0196,8.0934
dafa,S1,R1,lift,49484,0.5903,0.029,-0.0462,47.9218,-108.5516,11.9097
dafa,S1,R1,lift,49494,0.5901,0.029,-0.0465,46.2657,-109.9874,15.8561
dafa,S1,R1,lift,49504,0.5898,0.029,-0.047,44.3459,-111.4512,19.5488
dafa,S1,R1,lift,49514,0.5894,0.029,-0.0475,42.1427,-112.8738,22.6804
dafa,S1,R1,lift,49524,0.5888,0.029,-0.0481,39.7079,-114.1567,25.3383
