participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
gilang,S1,R1,wave,63332,0.1584,0.0765,0.165,-200.6192,7.5047,24.8252
gilang,S1,R1,wave,63342,0.1585,0.0756,0.1627,-209.6346,7.6317,24.3164
gilang,S1,R1,wave,63352,0.1586,0.0748,0.1603,-217.642,7.7405,24.1894
gilang,S1,R1,wave,63362,0.1587,0.0741,0.158,-223.8835,7.8555,24.2749
gilang,S1,R1,wave,63372,0.1587,0.0735,0.1556,-228.6755,8.0429,24.3332
gilang,S1,R1,wave,63406,0.1592,0.074,0.1538,-232.3486,9.0091,22.6947
gilang,S1,R1,wave,63408,0.1596,0.0744,0.152,-235.1827,10.0406,21.0239
gilang,S1,R1,wave,63411,0.16,0.0749,0.1502,-237.3936,11.1293,19.3475
gilang,S1,R1,wave,63413,0.1606,0.0758,0.1486,-239.1409,12.33,18.026
gilang,S1,R1,wave,63422,0.1611,0.0768,0.1469,-240.5406,13.5754,16.7657
gilang,S1,R1,wave,63432,0.1618,0.078,0.1452,-241.6767,14.638,16.189
gilang,S1,R1,wave,63442,0.1625,0.0794,0.1437,-242.6105,15.3869,15.9541
gilang,S1,R1,wave,63452,0.1631,0.0811,0.1421,-243.3871,15.7778,15.8723
gilang,S1,R1,wave,63462,0.1638,0.083,0.1406,-244.0398,15.8375,15.6194
gilang,S1,R1,wave,63472,0.1646,0.0852,0.1392,-244.594,15.5485,15.2592
gilang,S1,R1,wave,63482,0.1654,0.0877,0.1379,-245.0687,14.8604,14.7726
gilang,S1,R1,wave,63492,0.1662,0.0907,0.1368,-245.4787,13.6251,14.2483
gilang,S1,R1,wave,63502,0.1669,0.0941,0.1356,-245.8355,11.6975,13.9785
gilang,S1,R1,wave,63512,0.1676,0.0979,0.1345,-245.3343,8.9719,14.2479
gilang,S1,R1,wave,63522,0.1681,0.102,0.1334,-243.3872,5.4224,14.969
gilang,S1,R1,wave,63532,0.1686,0.1064,0.1323,-239.5755,1.0031,16.0464
gilang,S1,R1,wave,63542,0.1691,0.1108,0.1313,-233.1053,-4.3067,17.3858
gilang,S1,R1,wave,63552,0.1695,0.1154,0.1303,-222.9392,-10.6281,18.7225
gilang,S1,R1,wave,63562,0.1699,0.1203,0.1293,-208.1006,-18.0825,19.7298
gilang,S1,R1,wave,63572,0.17,0.1254,0.1283,-188.1855,-26.4695,20.2668
gilang,S1,R1,wave,63582,0.17,0.131,0.1273,-163.6486,-35.0751,20.3677
gilang,S1,R1,wave,63592,0.1697,0.1371,0.1264,-135.4982,-42.9543,20.1583
gilang,S1,R1,wave,63602,0.1692,0.1434,0.1254,-104.3477,-49.1753,19.7537
gilang,S1,R1,wave,63612,0.1686,0.1498,0.1243,-70.0522,-52.9692,19.222
gilang,S1,R1,wave,63622,0.1679,0.1561,0.1231,-32.6274,-54.0997,18.6727
gilang,S1,R1,wave,63632,0.1672,0.1625,0.1218,7.2704,-53.0393,18.2508
gilang,S1,R1,wave,63642,0.1667,0.1688,0.1206,48.1151,-50.6107,18.0656
gilang,S1,R1,wave,63652,0.1662,0.1748,0.1194,88.3112,-47.3412,18.2027
gilang,S1,R1,wave,63662,0.1658,0.1804,0.1182,126.8311,-43.4279,18.6272
gilang,S1,R1,wave,63672,0.1655,0.1854,0.117,162.5464,-38.9614,19.2696
gilang,S1,R1,wave,63682,0.1653,0.1898,0.1158,193.0206,-34.1385,20.1237
gilang,S1,R1,wave,63692,0.1653,0.1937,0.1146,212.065,-29.2276,21.0282
gilang,S1,R1,wave,63702,0.1653,0.197,0.1134,223.4867,-24.5736,21.6687
gilang,S1,R1,wave,63712,0.1655,0.1997,0.1122,230.4984,-20.4617,21.8571
gilang,S1,R1,wave,63722,0.1658,0.202,0.1109,235.0082,-16.8926,21.3132
gilang,S1,R1,wave,63732,0.1661,0.2038,0.1096,238.0544,-13.8057,19.9158
gilang,S1,R1,wave,63742,0.1665,0.2053,0.1083,240.205,-11.156,17.5885
gilang,S1,R1,wave,63752,0.1668,0.2066,0.1071,241.7815,-8.8989,14.2107
gilang,S1,R1,wave,63762,0.1672,0.2075,0.1057,242.9745,-7.0004,9.688
gilang,S1,R1,wave,63772,0.1676,0.2081,0.1043,243.9017,-5.3283,4.0645
gilang,S1,R1,wave,63782,0.168,0.2085,0.103,244.6386,-3.9292,-2.4109
gilang,S1,R1,wave,63792,0.1685,0.2085,0.1018,245.2358,-2.8357,-9.5453
gilang,S1,R1,wave,63802,0.1689,0.2083,0.1007,245.7277,-1.9997,-16.8908
gilang,S1,R1,wave,63812,0.1693,0.2078,0.0996,246.1386,-1.3999,-23.7211
gilang,S1,R1,wave,63822,0.1698,0.2069,0.0984,246.4862,-0.9793,-29.6661
gilang,S1,R1,wave,63832,0.1703,0.2057,0.0972,246.7835,-0.7672,-34.4238
gilang,S1,R1,wave,63842,0.1707,0.204,0.096,247.0402,-0.7009,-37.7151
gilang,S1,R1,wave,63852,0.1712,0.2021,0.0948,247.2637,-0.7197,-40.3341
gilang,S1,R1,wave,63862,0.1716,0.1999,0.0936,247.4598,-0.7755,-43.1263
gilang,S1,R1,wave,63872,0.172,0.1974,0.0924,247.6331,-0.836,-46.1464
gilang,S1,R1,wave,63882,0.1724,0.1949,0.0911,247.7872,-0.8873,-49.4853
gilang,S1,R1,wave,63892,0.1728,0.1922,0.0898,247.925,-0.869,-53.3067
gilang,S1,R1,wave,63902,0.1731,0.1895,0.0884,248.0488,-0.7307,-57.3137
gilang,S1,R1,wave,63912,0.1736,0.1867,0.0869,248.1606,-0.4947,-60.6009
gilang,S1,R1,wave,63922,0.174,0.1837,0.0855,248.262,-0.2284,-62.4344
gilang,S1,R1,wave,63932,0.1743,0.1804,0.084,248.3543,0.0635,-63.0568
gilang,S1,R1,wave,63942,0.1747,0.1769,0.0826,248.4387,0.489,-62.9003
gilang,S1,R1,wave,63952,0.1751,0.1731,0.081,248.516,1.1074,-62.4132
gilang,S1,R1,wave,63962,0.1756,0.1692,0.0794,248.5872,1.751,-61.9072
gilang,S1,R1,wave,63972,0.1762,0.165,0.0777,247.9673,2.299,-60.8618
gilang,S1,R1,wave,63982,0.1768,0.1608,0.076,246.781,2.6347,-59.7359
gilang,S1,R1,wave,63992,0.1774,0.1563,0.0744,245.0317,2.842,-58.9206
gilang,S1,R1,wave,64002,0.1779,0.1515,0.0727,242.4395,2.9513,-58.0569
gilang,S1,R1,wave,64012,0.1785,0.1466,0.0709,238.5791,2.8566,-57.127
gilang,S1,R1,wave,64022,0.179,0.1415,0.069,232.8376,2.5317,-56.274
gilang,S1,R1,wave,64032,0.1794,0.1363,0.067,224.5093,2.0676,-55.4298
gilang,S1,R1,wave,64042,0.1796,0.1311,0.065,213.0101,1.6226,-54.3921
gilang,S1,R1,wave,64052,0.1799,0.1256,0.063,198.1178,1.334,-53.0454
gilang,S1,R1,wave,64062,0.1803,0.12,0.0611,180.1802,1.1705,-51.3158
gilang,S1,R1,wave,64072,0.1807,0.1141,0.0591,160.1438,0.9917,-48.9778
gilang,S1,R1,wave,64082,0.1811,0.1079,0.0571,138.9325,0.6754,-45.8149
gilang,S1,R1,wave,64092,0.1814,0.1013,0.0551,116.5697,0.1684,-41.8918
gilang,S1,R1,wave,64102,0.1816,0.0944,0.053,92.1058,-0.5027,-37.3334
gilang,S1,R1,wave,64112,0.1816,0.0874,0.0508,64.5095,-1.2007,-32.4138
gilang,S1,R1,wave,64122,0.1815,0.0806,0.0486,33.5773,-1.6701,-27.5598
gilang,S1,R1,wave,64132,0.1815,0.0742,0.0466,0.414,-1.7321,-23.445
gilang,S1,R1,wave,64142,0.1816,0.0682,0.0446,-32.3389,-1.4446,-20.2443
gilang,S1,R1,wave,64152,0.1817,0.0624,0.0427,-62.0272,-0.986,-17.1531
gilang,S1,R1,wave,64162,0.1819,0.057,0.0408,-87.9923,-0.4502,-13.9625
gilang,S1,R1,wave,64172,0.1822,0.0518,0.039,-109.9357,0.1092,-10.3472
gilang,S1,R1,wave,64182,0.1826,0.0468,0.0372,-128.1362,0.6516,-5.805
gilang,S1,R1,wave,64192,0.183,0.042,0.0355,-143.7176,1.1783,-0.0815
gilang,S1,R1,wave,64202,0.1835,0.0371,0.0338,-157.4987,1.643,6.7786
