participant_id,session_id,repetition_id,label,ax_mean,ax_std,ax_min,ax_max,ax_range,ax_rms,ay_mean,ay_std,ay_min,ay_max,ay_range,ay_rms,az_mean,az_std,az_min,az_max,az_range,az_rms,gx_mean,gx_std,gx_min,gx_max,gx_range,gx_rms,gy_mean,gy_std,gy_min,gy_max,gy_range,gy_rms,gz_mean,gz_std,gz_min,gz_max,gz_range,gz_rms
dzaki,S1,dzaki_seg3,wave,0.3783233333333334,0.011121806907552788,0.3642,0.3966,0.032399999999999984,0.3784867753744288,0.07413933333333333,0.08059221541949459,-0.054,0.1795,0.23349999999999999,0.10950683053277241,-0.03811799999999999,0.014286371454408335,-0.0578,-0.0103,0.0475,0.04070727617187539,46.75639533333333,213.96703154874191,-248.5903,248.7296,497.3199,219.016097797279,4.668089333333333,36.33730454623208,-74.0684,55.6925,129.7609,36.635921712297616,2.5256253333333327,50.84474890669856,-84.3144,112.2245,196.5389,50.90743830433427
dzaki,S1,dzaki_seg3,wave,0.38046199999999997,0.010081935462333939,0.3642,0.3966,0.032399999999999984,0.3805955581278723,0.003432000000000001,0.08228339672133134,-0.1118,0.1389,0.2507,0.0823549391354277,-0.055834,0.011441793740493663,-0.0744,-0.0396,0.03479999999999999,0.0569942997149715,-52.58897466666667,216.61735848605213,-248.5903,249.0102,497.6005,222.90957865010228,-24.757809333333327,48.342839371601315,-130.5213,55.6925,186.2138,54.313711358128835,-15.425131333333333,68.73801144370232,-136.12,112.2245,248.3445,70.44749033063657
dzaki,S1,dzaki_seg3,wave,0.36948933333333334,0.012509724999197844,0.3494,0.3883,0.03889999999999999,0.3697010422850694,0.0026393333333333342,0.08528045723506776,-0.1345,0.1337,0.2682,0.08532128964488679,-0.05980466666666667,0.009086241149244402,-0.0744,-0.0444,0.029999999999999992,0.060490973982349906,15.954899333333312,209.4144647818431,-248.344,249.0102,497.3542,210.02137241862457,-13.093388666666666,50.24357167437381,-130.5213,51.6649,182.18619999999999,51.92160746138676,-10.361802666666666,56.644010584918796,-136.12,88.851,224.971,57.583946457735365
dzaki,S1,dzaki_seg3,wave,0.35615600000000003,0.014714937897705628,0.3285,0.3763,0.04780000000000001,0.356459851502709,0.005531999999999998,0.0987323900382578,-0.1476,0.1337,0.2813,0.09888724825105948,-0.057538000000000006,0.01168374751524527,-0.08,-0.0421,0.0379,0.0587122763994039,48.22073533333333,216.64534150117703,-248.0803,248.9262,497.00649999999996,221.94693805107786,10.269410666666666,36.175009887151184,-113.2175,66.2045,179.422,37.60441643977651,13.8992,99.41253042701406,-240.2413,190.6868,430.9281,100.3794748269884
dzaki,S1,dzaki_seg3,wave,0.3527886666666667,0.014655745342887053,0.3285,0.3763,0.04780000000000001,0.35309295405034635,-0.032302,0.0817478337898524,-0.1476,0.0984,0.246,0.0878983932352198,-0.060536000000000006,0.012296114725120832,-0.08,-0.0421,0.0379,0.061772176044990794,-25.42004,214.12060933525356,-248.0803,249.1177,497.198,215.62424208725204,16.679178,40.62896662231987,-56.158,107.397,163.555,43.91933409733425,4.332734666666667,121.73026314847374,-240.2413,190.6868,430.9281,121.80734606701026
gilang,S1,gilang_seg4,wave,0.17881133333333332,0.012586206930163229,0.1582,0.1983,0.0401,0.17925374621840778,0.10319,0.06791710805582542,-0.0041,0.2085,0.21259999999999998,0.1235350544042729,0.06564333333333333,0.05849555358220734,-0.0155,0.1749,0.1904,0.08792483721907025,-27.182973999999987,209.9533938572325,-248.1347,248.5872,496.7219,211.7057903498505,-7.963257999999999,20.16522452488035,-54.0997,32.753,86.8527,21.680630943618777,3.422378666666667,31.943164356151037,-63.0568,41.5301,104.5869,32.12597741426918
gilang,S1,gilang_seg4,wave,0.197738,0.01054852703777483,0.1796,0.2169,0.0373,0.19801916085739446,0.050148,0.07335341457173847,-0.0545,0.1698,0.2243,0.0888568811816695,-0.021774,0.042375976574784285,-0.0963,0.065,0.1613,0.04764273781665645,-45.641292666666665,208.99376848586886,-248.4074,248.7728,497.1802,213.91943077291802,-1.540849333333333,24.556564261513316,-53.4991,39.9764,93.4755,24.6048585648824,0.46758066666666687,35.16380809206477,-75.8628,41.5301,117.3929,35.166916714653844
gilang,S1,gilang_seg4,wave,0.20756,0.006488564299339776,0.1911,0.2169,0.025800000000000017,0.20766139522469423,0.05767600000000002,0.07436642493311973,-0.0545,0.1698,0.2243,0.09411103088019668,-0.09331933333333334,0.04348356424622475,-0.1715,-0.0161,0.1554,0.10295299089066492,47.37673999999999,204.75742943591996,-248.4074,248.7728,497.1802,210.1669821885287,7.388948,25.738609329888618,-39.7546,43.8523,83.6069,26.77821059711297,-15.817345333333332,33.48877531932272,-75.8628,39.7123,115.57509999999999,37.036286068962156
gilang,S1,gilang_seg4,wave,0.20946666666666666,0.004687624368720496,0.2012,0.2171,0.015899999999999997,0.20951911193651684,0.049662,0.07391864056289636,-0.0732,0.1413,0.21450000000000002,0.08905211769894453,-0.1655386666666667,0.04015027569297903,-0.2264,-0.097,0.1294,0.17033817775237586,34.28697466666666,203.9105206211153,-247.8987,247.6711,495.5698,206.77305688064615,9.263316666666666,31.373911156920208,-56.7955,57.4219,114.2174,32.71286194983965,-14.731652666666669,35.450556849521554,-68.9123,59.6463,128.5586,38.38962843311285
gilang,S1,gilang_seg4,wave,0.20710800000000001,0.0068413889428000415,0.1815,0.2171,0.03559999999999999,0.20722096483383787,0.004251333333333332,0.07375469678754176,-0.0918,0.1277,0.21950000000000003,0.07387712185334058,-0.23086000000000004,0.03323549307592713,-0.2763,-0.1727,0.1036,0.23324008574856941,-45.81069466666667,197.634792330337,-247.8987,247.6354,495.53409999999997,202.87466792406096,-12.790189999999999,51.7712134037604,-123.0319,57.4219,180.4538,53.32773666239549,-19.035742666666668,47.290116907262764,-95.8901,59.6463,155.53640000000001,50.97758974269119
hikhmal,S1,hikhmal_seg5,wave,0.37012400000000006,0.022598653883214668,0.2024,0.4036,0.20120000000000002,0.37081326099983714,-0.07514133333333334,0.3997905380215439,-0.9171,0.5302,1.4473,0.40679072539411054,-0.5498446666666666,0.07757875872227456,-0.7261,-0.3951,0.33099999999999996,0.5552905737239439,-65.58461666666666,200.62090412616146,-248.3499,248.1656,496.5155,211.06892029787824,-9.801119333333332,12.054438267812102,-34.7991,7.0251,41.824200000000005,15.536132792259899,3.9838119999999995,21.67606581716624,-51.1218,32.7496,83.8714,22.039114940520335
hikhmal,S1,hikhmal_seg5,wave,0.36394333333333334,0.013268702105162948,0.3472,0.3924,0.04520000000000002,0.3641851292039988,-0.01594266666666667,0.19455491541693026,-0.2785,0.3827,0.6612,0.19520702787895042,-0.4240293333333333,0.07912215749221088,-0.5404,-0.3249,0.21549999999999997,0.4313481092265658,-15.510792666666656,222.48949932947428,-248.3499,249.0059,497.3558,223.02950926060987,-5.748977333333333,14.482233827574836,-34.7991,18.6359,53.435,15.581586473005029,-5.264488666666668,24.86292710507095,-51.1218,32.7496,83.8714,25.414168984122483
hikhmal,S1,hikhmal_seg5,wave,0.34494133333333327,0.01187853631087976,0.3231,0.3597,0.03660000000000002,0.34514579972334397,0.046426666666666665,0.14815920656135037,-0.2077,0.2479,0.4556,0.15526295716192792,-0.32659533333333335,0.030027228391726217,-0.3909,-0.2831,0.1078,0.3279727827122244,74.56551133333335,213.36402751438695,-248.6207,249.0596,497.6803,226.01819333310655,-8.509031333333336,13.669754247945288,-38.6445,18.6359,57.2804,16.10173268412026,-13.645313999999999,19.515223960918412,-49.8077,32.1077,81.9154,23.812571478179336
hikhmal,S1,hikhmal_seg5,wave,0.32703400000000005,0.01348963962948356,0.3023,0.3591,0.05679999999999996,0.3273120950000677,0.0016819999999999997,0.13423271586812704,-0.205,0.186,0.391,0.13424325358591893,-0.29789133333333334,0.014990921415606479,-0.3467,-0.2809,0.06580000000000003,0.29826829231415125,13.126829999999996,221.8714737987603,-248.6207,249.0596,497.6803,222.2594532331142,-11.411917333333333,21.202189123496176,-56.096,25.1347,81.2307,24.078303114034703,-4.140779333333334,22.21381246003275,-49.8077,32.1077,81.9154,22.59644922320466
hikhmal,S1,hikhmal_seg5,wave,0.316934,0.008496507753188953,0.3023,0.3311,0.028799999999999992,0.3170478686255437,-0.060054,0.11646164039717112,-0.205,0.1387,0.3437,0.13103357050771378,-0.295072,0.009964183324956107,-0.3087,-0.2784,0.030299999999999994,0.29524019057935413,-69.93071333333333,210.6270485422967,-247.8891,248.7542,496.6433,221.93255336914382,-0.6053586666666676,25.523982328832588,-56.096,34.628,90.72399999999999,25.53116004097477,-20.16336066666667,34.55899932541237,-91.9766,29.5836,121.56020000000001,40.01106781564238
irvan,S1,irvan_seg7,wave,0.2639073333333333,0.014926888921971948,0.2434,0.3018,0.05840000000000001,0.2643291368729524,0.07613933333333334,0.06825405765390233,-0.0638,0.1613,0.2251,0.10225367703249927,0.31155,0.026470188892412542,0.2717,0.3744,0.10270000000000001,0.3126724698466432,41.282350666666666,211.95705172394798,-248.4438,249.1143,497.55809999999997,215.93986258232638,-14.887536666666668,66.20464660235203,-213.6757,64.967,278.6427,67.85789548566672,7.316394,37.4024496566098,-39.3446,85.6057,124.9503,38.111321959208745
irvan,S1,irvan_seg7,wave,0.293228,0.02676504217569378,0.2513,0.3375,0.0862,0.2944469858338962,0.05464799999999999,0.08516461371563505,-0.0913,0.1613,0.2526,0.10118999621174682,0.277558,0.017615286051230243,0.2499,0.3099,0.06,0.27811641747057414,54.66925133333334,217.34515267457022,-248.673,249.1143,497.78729999999996,224.1152436414788,3.0712406666666676,42.49769621274561,-107.2181,64.967,172.1851,42.60852851980927,11.342306666666666,44.48581200510663,-61.8587,107.0009,168.8596,45.90899029900788
irvan,S1,irvan_seg7,wave,0.3334033333333334,0.018185743195029327,0.3028,0.3593,0.056499999999999995,0.3338989426957404,-0.03827733333333334,0.1020878576825972,-0.1957,0.1215,0.31720000000000004,0.10902790896524309,0.24750466666666662,0.017107099254078374,0.2237,0.2717,0.04799999999999999,0.248095168970834,-48.12721533333333,219.16153900487976,-248.673,249.001,497.674,224.38362024606087,-30.364800666666664,20.272766240834844,-70.1576,2.1352,72.2928,36.510357031696266,13.291364,43.73547706652237,-61.8587,107.0009,168.8596,45.71052735658166
ramzy,S1,ramzy_seg8,wave,0.52843,0.06579235897883583,0.2468,0.6012,0.35439999999999994,0.5325099993427354,-0.38091533333333333,0.31094110090426375,-0.7749,0.0628,0.8377,0.4917121712953626,-0.5919426666666667,0.09200316396491784,-0.7218,-0.3002,0.4216,0.5990498333193992,20.169122666666667,156.94964569820735,-211.6842,233.1838,444.868,158.2402755114382,0.2523353333333334,25.625516263373473,-36.6315,38.6447,75.2762,25.626758610578644,-0.7584813333333333,33.86744706909648,-53.2466,55.6822,108.9288,33.875939321457444
ramzy,S1,ramzy_seg8,wave,0.5903593333333333,0.016736806133655115,0.5359,0.6017,0.06579999999999997,0.5905965315960917,-0.15241866666666667,0.16018284568441016,-0.5892,0.0628,0.6519999999999999,0.2211108183694321,-0.5349973333333334,0.042360385498193424,-0.6592,-0.4826,0.17660000000000003,0.5366717329367491,-12.065294,168.75117620320682,-225.9348,233.1838,459.1186,169.1819458135891,4.666785999999999,27.431674554694446,-36.6315,50.9553,87.58680000000001,27.825809250486618,-9.02844,40.211718658248536,-64.9888,55.6822,120.67099999999999,41.2128019707922
ramzy,S1,ramzy_seg8,wave,0.6114873333333333,0.015317420569041281,0.5938,0.635,0.041200000000000014,0.6116791497182162,-0.09088399999999999,0.10321978691446068,-0.2487,0.0573,0.306,0.13752900009331365,-0.5002526666666667,0.03971704872665586,-0.5555,-0.4443,0.11120000000000002,0.501826837132757,17.292514666666673,159.5911050346196,-225.9348,244.1908,470.12559999999996,160.52523748516265,-7.337903999999998,38.40831514421477,-77.3829,50.9553,128.3382,39.10298591323345,8.647966000000002,49.69019593997704,-64.9888,93.4489,158.4377,50.437118162028916
ramzy,S1,ramzy_seg8,wave,0.62629,0.008806268600642769,0.6024,0.6494,0.04699999999999993,0.6263519094460132,-0.06990866666666669,0.07921581402444562,-0.1748,0.0573,0.2321,0.10565210299216321,-0.46169066666666664,0.021450154146040276,-0.5166,-0.4039,0.11269999999999997,0.4621886852790752,-9.570660000000007,159.31891992690802,-200.2623,244.1908,444.4531,159.60612701119007,8.991005333333336,50.698785112773386,-77.3829,84.3361,161.719,51.489853260765855,-3.428769999999998,55.48507407867183,-71.5886,93.4489,165.0375,55.5909157077719
ramzy,S1,ramzy_seg8,wave,0.6372093333333334,0.013725136777298634,0.6194,0.6606,0.041200000000000014,0.6373571321219107,-0.06565933333333333,0.0816518202260196,-0.1748,0.0575,0.2323,0.10477675219245917,-0.422626,0.03938575788276772,-0.4773,-0.3753,0.10199999999999998,0.4244572696986117,9.384456666666665,165.73981549350552,-200.2623,247.3105,447.57280000000003,166.00528445429018,-3.3597119999999996,62.06988107384335,-100.1858,84.3361,184.52190000000002,62.160741640073766,-15.096511999999999,39.37084095912087,-71.5886,55.0462,126.6348,42.16595537153799
rizki,S1,rizki_seg9,wave,0.5362033333333335,0.04313887251913548,0.4473,0.6008,0.15350000000000003,0.5379358484057369,-0.057840666666666665,0.03125412420074438,-0.1033,-0.0066,0.09670000000000001,0.06574468039316944,-0.5333540000000001,0.15523097999647706,-0.8016,-0.3589,0.4427,0.5554846050672032,16.238520666666677,131.45881896091532,-245.9913,245.6487,491.64,132.45795799437823,-37.910039333333344,143.98523522707083,-248.738,221.6397,470.3777,148.8923068719462,-12.895803333333333,55.48442101046793,-140.0088,113.4102,253.419,56.963345394023925
rizki,S1,rizki_seg9,wave,0.552112,0.026848346739914302,0.5173,0.6008,0.08350000000000002,0.5527644111795429,-0.012540666666666664,0.057125220462497024,-0.1005,0.0821,0.1826,0.058485546362612814,-0.34923333333333334,0.05589560109903303,-0.4825,-0.2509,0.23159999999999997,0.35367815784033557,59.85230666666668,197.77438662984267,-248.4187,249.0034,497.4221,206.63254008052846,-66.884,109.89516807942863,-248.738,58.0123,306.7503,128.64842565381772,2.1469393333333344,62.57392448106042,-83.255,93.8945,177.1495,62.61074487228584
rizki,S1,rizki_seg9,wave,0.5288933333333333,0.01270814786749911,0.4909,0.5505,0.059599999999999986,0.529045985776914,-0.026888666666666665,0.07256817992909993,-0.1349,0.0821,0.217,0.07738954149840489,-0.25703066666666674,0.05586444301063861,-0.3573,-0.1451,0.2122,0.2630315562817511,-29.509007333333333,219.95079786295392,-248.8947,249.071,497.96569999999997,221.9214613198749,-16.67514333333333,51.58808904512154,-98.1588,58.0123,156.1711,54.21615383365552,-10.710729999999998,54.81241449982507,-83.255,90.6054,173.8604,55.84908701521927
rizki,S1,rizki_seg9,wave,0.50717,0.022513609957830694,0.4788,0.5409,0.062100000000000044,0.5076694510538657,-0.029296000000000006,0.08481879420663009,-0.1494,0.1087,0.2581,0.0897356309760324,-0.16008133333333333,0.05784671628440882,-0.2497,-0.0857,0.164,0.17021244333675098,-15.431675333333333,222.4820790774223,-248.8947,249.3332,498.2279,223.01661847092424,-7.416258666666664,54.71637892793734,-98.1588,64.0365,162.1953,55.21669145825865,-20.874614666666666,33.42030104694128,-74.2069,61.9105,136.1174,39.403883813020265
rizki,S1,rizki_seg9,wave,0.46885266666666664,0.028645873924334878,0.4199,0.5002,0.08029999999999998,0.4697269516786676,0.015274666666666666,0.09678420958446109,-0.1497,0.1278,0.27749999999999997,0.09798213442595884,-0.08867333333333334,0.02450367228714006,-0.1441,-0.0589,0.0852,0.09199668472287467,64.27724133333334,218.73810324169685,-248.2344,249.3332,497.56759999999997,227.9866697050483,6.605467999999998,84.37831290005929,-150.8482,111.9226,262.7708,84.63646906245164,-12.129654,37.80279370296615,-74.2069,61.9105,136.1174,39.70112993239277
rizki,S1,rizki_seg9,wave,0.44566333333333336,0.023057595759797295,0.4168,0.5001,0.08329999999999999,0.4462594081921411,-0.032116000000000006,0.10229232951367045,-0.1675,0.1278,0.2953,0.10721547525116573,-0.064614,0.006834491251488048,-0.0845,-0.0528,0.031700000000000006,0.06497445087622261,-30.169245333333336,215.46732993869819,-248.2344,248.8946,497.129,217.56919275231652,-16.77677266666667,83.96669053482252,-150.8482,111.9226,262.7708,85.62631149640667,-24.212854,52.69265628110446,-151.0457,100.4264,251.4721,57.989467360753835
